reading_datestamp,co_prescaled,CO2_prescaled,no_prescaled,no2_prescaled,o3_prescaled,pm1_prescale,pm2_5_prescale,pm4_prescale,pm10_prescale,pm_total_prescale,pm_tpc_prescale,nox_prescaled,temperature_f,pressure,humidity
16/Sep/2021 17:45:00,253.47,407.86,7.78,11.71,43.55,3.95,5.68,7.36,13.05,13.08,2.24,19.49,85.1,988.7,41.2
16/Sep/2021 18:00:00,263.22,408.33,5.96,11.49,44.55,3.79,5.56,7.22,14.74,15.17,2.18,17.45,84,989.6,41.6
16/Sep/2021 18:15:00,265.42,408.33,2.05,11.95,42.93,3.98,5.31,6.36,8.72,8.72,2.2,14,83.1,990,42.4
16/Sep/2021 18:30:00,274.24,409.25,0.29,11.69,43.06,3.71,5.05,6.05,8.05,8.05,2.07,11.98,82,989.9,43.3
16/Sep/2021 18:45:00,285.45,411.1,0.15,13.31,41.12,4.13,5.57,6.75,9.7,9.7,2.29,13.46,81,989.4,44.1
16/Sep/2021 19:00:00,294.28,412.49,0.21,11.09,41.26,4.09,5.66,7.15,11.26,11.26,2.28,11.3,79.9,989.7,45
16/Sep/2021 19:15:00,297.13,411.56,0.08,10.85,39.38,4.21,6.09,8.14,17.37,17.8,2.4,10.93,78.6,989.8,46
16/Sep/2021 19:30:00,299.51,413.88,0.13,11.67,38.21,4.22,6.05,7.82,15.6,16.03,2.41,11.8,77.4,990,47.1
16/Sep/2021 19:45:00,314.36,417.11,0.01,11.83,37.02,4.48,5.99,7.22,12.35,12.38,2.49,11.84,76.1,989.4,48.4
16/Sep/2021 20:00:00,333.36,418.5,0.04,11.3,34.74,4.7,6.33,7.46,12.23,12.23,2.6,11.34,74.8,989.8,49.6
16/Sep/2021 20:15:00,340.8,417.58,0.09,9.41,35.77,4.69,6.28,7.63,10.92,10.92,2.57,9.5,73.8,990.2,50.6
16/Sep/2021 20:30:00,334.39,418.5,0.15,9.16,34.76,4.94,6.61,7.99,10.23,10.23,2.7,9.31,72.9,990,51.5
16/Sep/2021 20:45:00,331.39,417.58,0.19,8.94,34.94,5.35,7.08,8.41,11.82,11.82,2.9,9.13,72.1,990.2,52.6
16/Sep/2021 21:00:00,320.22,417.58,0.15,10.39,35.56,5.34,7.03,8.38,11.49,11.49,2.92,10.54,72,990.5,53.7
16/Sep/2021 21:15:00,324.36,418.04,0.15,11.64,35.1,5.46,7.22,8.68,11.71,11.71,2.96,11.79,71.6,991,55.4
16/Sep/2021 21:30:00,319.3,420.35,0.18,11.68,34.71,5.78,7.27,8.22,10.36,10.36,3.06,11.86,71.4,990.9,56.8
16/Sep/2021 21:45:00,322.51,419.43,0.24,10.79,34.71,5.75,7.14,8.13,10.33,10.33,3.06,11.03,71.1,990.9,58.7
16/Sep/2021 22:00:00,321.23,418.96,0.13,11.11,33.61,6.17,7.65,8.61,10.56,10.56,3.26,11.24,71.1,990.9,60
16/Sep/2021 22:15:00,322.1,418.96,0.27,10.81,32.21,5.97,7.58,8.61,10.34,10.34,3.2,11.08,70.9,990.8,61.6
16/Sep/2021 22:30:00,316.94,419.43,-0.39,9.62,30.05,6.45,7.81,8.75,11.12,11.12,3.4,9.23,70.5,990.8,62.7
16/Sep/2021 22:45:00,312.4,420.35,-0.72,10.38,28.5,6.49,8.03,8.92,10.62,10.62,3.44,9.66,70.5,990.5,63.6
16/Sep/2021 23:00:00,307.58,422.66,0.15,11.25,27.13,6.55,8.03,9.01,10.03,10.03,3.45,11.4,70.2,990.6,64.3
16/Sep/2021 23:15:00,304.43,423.59,2.76,10.18,25.6,6.6,8.01,9.03,10.38,10.38,3.49,12.94,70,990.7,65.2
16/Sep/2021 23:30:00,301.32,423.59,4.31,9.48,25.69,6.6,8.2,9.35,11.55,11.55,3.52,13.79,69.6,990.9,65.8
16/Sep/2021 23:45:00,298.34,424.51,2.78,9.56,24.52,6.67,8.22,9.36,12.16,12.16,3.54,12.34,69.4,990.8,66.7
17/Sep/2021 00:00:00,297.92,424.05,3.35,7.58,24.14,6.86,8.37,9.43,11.13,11.13,3.62,10.93,69.1,990.6,67.5
17/Sep/2021 00:15:00,295.95,424.98,0.95,7.53,24.21,7.08,8.43,9.19,10.16,10.16,3.7,8.48,68.9,990.5,68.3
17/Sep/2021 00:30:00,295.83,425.44,5.62,8.74,22.89,7.07,8.61,9.77,11.2,11.2,3.73,14.36,68.7,990.4,69.1
17/Sep/2021 00:45:00,290.48,424.98,5.41,7.34,21.97,7.26,8.74,9.85,11.36,11.36,3.81,12.75,68.5,990.4,69.6
17/Sep/2021 01:00:00,286.49,424.98,6.22,7.26,20.19,7.41,8.9,10.04,12.75,12.75,3.86,13.48,68.4,990.4,69.9
17/Sep/2021 01:15:00,286.73,426.83,7.68,7.16,20.73,7.64,9.32,10.52,12.04,12.04,4.04,14.84,68.2,990.3,70.6
17/Sep/2021 01:30:00,286.11,428.22,7.31,8.11,20.28,8.11,9.78,11.11,11.87,11.87,4.25,15.42,67.8,990.1,71.3
17/Sep/2021 01:45:00,287.55,430.07,7.46,8.09,19.72,8.51,10.25,11.45,12.71,12.71,4.47,15.55,67.5,990.4,72
17/Sep/2021 02:00:00,285.19,430.07,7.43,6.57,18.36,9.06,10.88,12.25,13.72,13.72,4.72,14,67.3,990.7,72.7
17/Sep/2021 02:15:00,285.36,430.53,8.92,6.77,17.13,9.4,11.37,12.86,13.9,13.9,4.89,15.69,67.1,990.8,73.2
17/Sep/2021 02:30:00,284.3,430.99,7.19,6.42,17.84,9.5,11.32,13.02,13.96,13.96,4.94,13.61,66.9,990.7,73.9
17/Sep/2021 02:45:00,285.24,430.53,9.41,6.69,16.75,10.18,12.25,13.7,14.36,14.36,5.29,16.1,66.6,990.5,74.6
17/Sep/2021 03:00:00,288.45,432.38,9.77,6.72,16.98,10.3,12.63,14.46,14.75,14.75,5.36,16.49,66.6,990.3,75.3
17/Sep/2021 03:15:00,286.13,431.45,9.9,6.27,16.4,10.56,12.87,14.53,16.69,16.69,5.5,16.17,66.6,990.4,76
17/Sep/2021 03:30:00,285.22,432.38,9,6.55,15.88,10.52,12.91,14.95,16.81,16.81,5.5,15.55,66.4,990.3,76.5
17/Sep/2021 03:45:00,282.43,432.84,10.45,6.03,16.25,10.65,13.07,14.85,15.59,15.59,5.56,16.48,66.4,990.2,76.8
17/Sep/2021 04:00:00,281.51,433.77,10.15,6.43,14.97,10.72,13.28,15.3,15.95,15.95,5.59,16.58,66.4,990.5,76.9
17/Sep/2021 04:15:00,280.88,434.23,9.91,6.49,14.54,10.8,13.48,15.37,16,16,5.64,16.4,66.2,990.4,77.4
17/Sep/2021 04:30:00,283.74,435.15,9.81,6.45,15.06,10.72,13.3,15.53,16.29,16.29,5.61,16.26,66.2,990.5,78.4
17/Sep/2021 04:45:00,276.39,435.62,11.16,6.04,13.77,10.84,13.35,15.01,15.88,15.88,5.67,17.2,66.4,990.6,78.2
17/Sep/2021 05:00:00,274.91,437.47,12.44,6.1,12.05,11.22,13.76,15.8,17.36,17.36,5.82,18.54,66.4,991.1,78.2
